经办机构代码,经办机构名称,行政区划代码,单位编码,人员编码,应缴类型代码,结算年月,应缴开始年月,应缴终止年月,到账标志,到账日期,缴费基数,应缴总金额,单位应缴金额,个人应缴金额,单位缴费比例,个人缴费比例,单位实缴金额,个人实缴金额
350521,惠安县社会劳动保险中心,350521,95768614,500145274,10,201805,201805,201805,1,201805,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,500145274,10,201806,201806,201806,1,201806,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,500145274,10,201807,201807,201807,1,201807,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,500145274,10,201808,201808,201808,1,201808,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,500145274,10,201809,201809,201809,1,201809,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,500145274,10,201810,201810,201810,1,201810,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,500145274,10,201811,201811,201811,1,201811,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,500145274,10,201812,201812,201812,1,201812,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,500145274,10,201902,201902,201902,1,201902,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,500145274,10,201903,201903,201903,1,201903,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,502001614,10,201906,201906,201906,1,201906,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,502001614,10,201907,201907,201907,1,201907,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,502001614,10,201909,201909,201909,1,201909,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,502001614,10,201910,201910,201910,1,201910,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,502001614,10,201911,201911,201911,1,201911,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,502001614,10,201912,201912,201912,1,201912,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,502001614,10,202002,202002,202002,1,202002,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,502001614,10,202003,202003,202003,1,202003,2000,160,0,160,0.16,0.08,0,160
350521,惠安县社会劳动保险中心,350521,95768614,502001614,10,202004,202004,202004,1,202004,2000,160,0,160,0.16,0.08,0,160
350521,惠安县社会劳动保险中心,350521,95768614,502001614,10,202005,202005,202005,1,202005,2000,160,0,160,0.16,0.08,0,160
350521,惠安县社会劳动保险中心,350521,95768614,502001614,10,202007,202007,202007,1,202007,2000,160,0,160,0.16,0.08,0,160
350521,惠安县社会劳动保险中心,350521,95768614,502001614,10,202008,202008,202008,1,202008,2000,160,0,160,0.16,0.08,0,160
350521,惠安县社会劳动保险中心,350521,95768614,502001614,10,202009,202009,202009,1,202009,2000,160,0,160,0.16,0.08,0,160
350521,惠安县社会劳动保险中心,350521,95768614,501722621,10,201802,201802,201802,1,201802,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501722621,10,201803,201803,201803,1,201803,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501722621,10,201804,201804,201804,1,201804,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501722621,10,201805,201805,201805,1,201805,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501722621,10,201807,201807,201807,1,201807,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501722621,10,201808,201808,201808,1,201808,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501722621,10,201809,201809,201809,1,201809,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501722621,10,201810,201810,201810,1,201810,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501722621,10,201811,201811,201811,1,201811,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501722621,10,201812,201812,201812,1,201812,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501722621,10,201901,201901,201901,1,201901,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501722621,10,201902,201902,201902,1,201902,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501722621,10,201903,201903,201903,1,201903,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501722621,10,201904,201904,201904,1,201904,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501722621,10,201905,201905,201905,1,201905,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501722621,10,201906,201906,201906,1,201906,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501722621,10,201907,201907,201907,1,201907,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501722621,10,201908,201908,201908,1,201908,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501722621,10,201909,201909,201909,1,201909,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501722621,10,201910,201910,201910,1,201910,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501722621,10,201911,201911,201911,1,201911,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501722621,10,201912,201912,201912,1,201912,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501722621,10,202001,202001,202001,1,202001,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501722621,10,202002,202002,202002,1,202002,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501722621,10,202006,202006,202006,1,202006,2000,160,0,160,0.16,0.08,0,160
350521,惠安县社会劳动保险中心,350521,95768614,501722621,10,202007,202007,202007,1,202007,2000,160,0,160,0.16,0.08,0,160
350521,惠安县社会劳动保险中心,350521,95768614,501722621,10,202008,202008,202008,1,202008,2000,160,0,160,0.16,0.08,0,160
350521,惠安县社会劳动保险中心,350521,95768614,501722621,10,202009,202009,202009,1,202009,2000,160,0,160,0.16,0.08,0,160
350521,惠安县社会劳动保险中心,350521,95768614,501722622,10,201801,201801,201801,1,201801,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501722622,10,201803,201803,201803,1,201803,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501722622,10,201804,201804,201804,1,201804,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501722622,10,201805,201805,201805,1,201805,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501722622,10,201806,201806,201806,1,201806,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501722622,10,201808,201808,201808,1,201808,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501722622,10,201809,201809,201809,1,201809,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501722622,10,201810,201810,201810,1,201810,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501722622,10,201811,201811,201811,1,201811,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501722622,10,201901,201901,201901,1,201901,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501722622,10,201902,201902,201902,1,201902,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501722622,10,201903,201903,201903,1,201903,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501722622,10,201904,201904,201904,1,201904,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501722622,10,201906,201906,201906,1,201906,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501722622,10,201907,201907,201907,1,201907,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501722622,10,201908,201908,201908,1,201908,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501722622,10,201909,201909,201909,1,201909,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501722622,10,201910,201910,201910,1,201910,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501722622,10,201912,201912,201912,1,201912,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501722622,10,202001,202001,202001,1,202001,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501722622,10,202002,202002,202002,1,202002,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501722622,10,202003,202003,202003,1,202003,2000,160,0,160,0.16,0.08,0,160
350521,惠安县社会劳动保险中心,350521,95768614,501722622,10,202004,202004,202004,1,202004,2000,160,0,160,0.16,0.08,0,160
350521,惠安县社会劳动保险中心,350521,95768614,501722622,10,202005,202005,202005,1,202005,2000,160,0,160,0.16,0.08,0,160
350521,惠安县社会劳动保险中心,350521,95768614,501722622,10,202006,202006,202006,1,202006,2000,160,0,160,0.16,0.08,0,160
350521,惠安县社会劳动保险中心,350521,95768614,501722622,10,202007,202007,202007,1,202007,2000,160,0,160,0.16,0.08,0,160
350521,惠安县社会劳动保险中心,350521,95768614,501722622,10,202008,202008,202008,1,202008,2000,160,0,160,0.16,0.08,0,160
350521,惠安县社会劳动保险中心,350521,95768614,501722622,10,202009,202009,202009,1,202009,2000,160,0,160,0.16,0.08,0,160
350521,惠安县社会劳动保险中心,350521,95768614,501725699,10,201801,201801,201801,1,201801,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501725699,10,201802,201802,201802,1,201802,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501725699,10,201803,201803,201803,1,201803,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501725699,10,201804,201804,201804,1,201804,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501725699,10,201805,201805,201805,1,201805,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501725699,10,201806,201806,201806,1,201806,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501725699,10,201807,201807,201807,1,201807,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501725699,10,201808,201808,201808,1,201808,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501725699,10,201809,201809,201809,1,201809,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501725699,10,201810,201810,201810,1,201810,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501725699,10,201811,201811,201811,1,201811,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501725699,10,201812,201812,201812,1,201812,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501725699,10,201901,201901,201901,1,201901,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501725699,10,201902,201902,201902,1,201902,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501725699,10,201903,201903,201903,1,201903,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,500164829,10,201801,201801,201801,1,201801,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,500164829,10,201802,201802,201802,1,201802,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,500164829,10,201803,201803,201803,1,201803,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,500164829,10,201804,201804,201804,1,201804,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,500405850,10,202009,202009,202009,1,202009,2000,160,0,160,0.16,0.08,0,160
350521,惠安县社会劳动保险中心,350521,95768614,501376092,10,201801,201801,201801,1,201801,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501376092,10,201802,201802,201802,1,201802,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501376092,10,201804,201804,201804,1,201804,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501376092,10,201805,201805,201805,1,201805,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501693532,10,202003,202003,202003,1,202003,2000,160,0,160,0.16,0.08,0,160
350521,惠安县社会劳动保险中心,350521,95768614,501693532,10,202004,202004,202004,1,202004,2000,160,0,160,0.16,0.08,0,160
350521,惠安县社会劳动保险中心,350521,95768614,501693532,10,202005,202005,202005,1,202005,2000,160,0,160,0.16,0.08,0,160
350521,惠安县社会劳动保险中心,350521,95768614,501693532,10,202006,202006,202006,1,202006,2000,160,0,160,0.16,0.08,0,160
350521,惠安县社会劳动保险中心,350521,95768614,501376092,10,201807,201807,201807,1,201807,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501376092,10,201808,201808,201808,1,201808,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501376092,10,201809,201809,201809,1,201809,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501376092,10,201810,201810,201810,1,201810,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501376092,10,201811,201811,201811,1,201811,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501376092,10,201901,201901,201901,1,201901,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501376092,10,201902,201902,201902,1,201902,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501376092,10,201903,201903,201903,1,201903,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501376092,10,201904,201904,201904,1,201904,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501376092,10,201906,201906,201906,1,201906,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501376092,10,201907,201907,201907,1,201907,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501376092,10,201908,201908,201908,1,201908,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501376092,10,201909,201909,201909,1,201909,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501376092,10,201910,201910,201910,1,201910,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501376092,10,201911,201911,201911,1,201911,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501376092,10,201912,201912,201912,1,201912,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501376092,10,202001,202001,202001,1,202001,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501376092,10,202002,202002,202002,1,202002,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501376092,10,202003,202003,202003,1,202003,2000,160,0,160,0.16,0.08,0,160
350521,惠安县社会劳动保险中心,350521,95768614,501376092,10,202004,202004,202004,1,202004,2000,160,0,160,0.16,0.08,0,160
350521,惠安县社会劳动保险中心,350521,95768614,501376092,10,202005,202005,202005,1,202005,2000,160,0,160,0.16,0.08,0,160
350521,惠安县社会劳动保险中心,350521,95768614,501376092,10,202006,202006,202006,1,202006,2000,160,0,160,0.16,0.08,0,160
350521,惠安县社会劳动保险中心,350521,95768614,501376092,10,202007,202007,202007,1,202007,2000,160,0,160,0.16,0.08,0,160
350521,惠安县社会劳动保险中心,350521,95768614,501376092,10,202008,202008,202008,1,202008,2000,160,0,160,0.16,0.08,0,160
350521,惠安县社会劳动保险中心,350521,95768614,501376092,10,202009,202009,202009,1,202009,2000,160,0,160,0.16,0.08,0,160
350521,惠安县社会劳动保险中心,350521,95768614,501693532,10,201801,201801,201801,1,201801,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501693532,10,201802,201802,201802,1,201802,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501693532,10,201803,201803,201803,1,201803,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501693532,10,201804,201804,201804,1,201804,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501693532,10,201805,201805,201805,1,201805,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501693532,10,201806,201806,201806,1,201806,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501693532,10,201807,201807,201807,1,201807,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501693532,10,201808,201808,201808,1,201808,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501693532,10,201809,201809,201809,1,201809,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501693532,10,201810,201810,201810,1,201810,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501693532,10,201811,201811,201811,1,201811,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501693532,10,201812,201812,201812,1,201812,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501693532,10,201901,201901,201901,1,201901,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501693532,10,201902,201902,201902,1,201902,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501693532,10,201903,201903,201903,1,201903,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501693532,10,201904,201904,201904,1,201904,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501693532,10,201905,201905,201905,1,201905,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501693532,10,201906,201906,201906,1,201906,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501693532,10,201908,201908,201908,1,201908,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501693532,10,201909,201909,201909,1,201909,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501693532,10,201910,201910,201910,1,201910,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501693532,10,201911,201911,201911,1,201911,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501693532,10,202001,202001,202001,1,202001,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501693534,10,201802,201802,201802,1,201802,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501693534,10,201804,201804,201804,1,201804,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501693534,10,201805,201805,201805,1,201805,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501693534,10,201806,201806,201806,1,201806,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501693534,10,201807,201807,201807,1,201807,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501693534,10,201808,201808,201808,1,201808,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501693534,10,201810,201810,201810,1,201810,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501693534,10,201811,201811,201811,1,201811,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501693534,10,201812,201812,201812,1,201812,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501693534,10,201901,201901,201901,1,201901,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501693534,10,201902,201902,201902,1,201902,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501693534,10,201903,201903,201903,1,201903,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501693534,10,201904,201904,201904,1,201904,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501693534,10,201905,201905,201905,1,201905,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501693534,10,201906,201906,201906,1,201906,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501693534,10,201907,201907,201907,1,201907,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501693534,10,201908,201908,201908,1,201908,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501693534,10,201909,201909,201909,1,201909,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501693534,10,201910,201910,201910,1,201910,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501693534,10,201911,201911,201911,1,201911,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501693534,10,201912,201912,201912,1,201912,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501693534,10,202001,202001,202001,1,202001,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501693534,10,202002,202002,202002,1,202002,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501694048,10,201801,201801,201801,1,201801,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501694048,10,201802,201802,201802,1,201802,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501694048,10,201803,201803,201803,1,201803,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501694048,10,201804,201804,201804,1,201804,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501694048,10,201805,201805,201805,1,201805,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501694048,10,201806,201806,201806,1,201806,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501694048,10,201807,201807,201807,1,201807,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501694048,10,201808,201808,201808,1,201808,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501694048,10,201809,201809,201809,1,201809,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501694048,10,201810,201810,201810,1,201810,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501694048,10,201811,201811,201811,1,201811,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501694048,10,201812,201812,201812,1,201812,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501694048,10,201901,201901,201901,1,201901,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501694048,10,201902,201902,201902,1,201902,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501694048,10,201903,201903,201903,1,201903,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501694048,10,201904,201904,201904,1,201904,2000,520,360,160,0.18,0.08,360,160
350521,惠安县社会劳动保险中心,350521,95768614,501694048,10,201905,201905,201905,1,201905,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501694048,10,201906,201906,201906,1,201906,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501694048,10,201907,201907,201907,1,201907,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501694048,10,201908,201908,201908,1,201908,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501694048,10,201909,201909,201909,1,201909,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501694048,10,201911,201911,201911,1,201911,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501694048,10,201912,201912,201912,1,201912,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501694048,10,202001,202001,202001,1,202001,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501694048,10,202002,202002,202002,1,202002,2000,480,320,160,0.16,0.08,320,160
350521,惠安县社会劳动保险中心,350521,95768614,501694048,10,202004,202004,202004,1,202004,2000,160,0,160,0.16,0.08,0,160
350903,武夷山市社会劳动保险中心,350782,15062688,900340092,10,201912,201907,201912,1,201912,8400,2016,1344,672,0.16,0.08,1344,672
350903,武夷山市社会劳动保险中心,350782,15062688,900340092,10,202006,202001,202001,1,202006,1600,384,256,128,0.16,0.08,256,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340092,10,202006,202002,202002,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340092,10,202006,202004,202004,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340092,10,202006,202005,202005,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340092,10,202006,202006,202006,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340092,10,202007,202007,202007,1,202007,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340092,10,202008,202008,202008,1,202008,1600,128,0,128,0.16,0.08,0,128
