合同编码,信贷客户编号,合同开始日,合同到期日,合同金额,保证人编号,保证金额,贷款余额,逾期余额,呆滞余额,呆帐余额
32059530001200000001,3219853000000156,2000/7/31,2005/7/30,"30,000,000.00",3219853000000162,"30,000,000.00","30,000,000.00",0.00,0.00,0.00
32059410012200100157,3219841000000140,2001/5/31,2002/5/30,"3,600,000.00",3219841000000095,"3,600,000.00","3,600,000.00",0.00,"3,600,000.00",0.00
32198530016199700064,3219853001000073,1995/3/23,1995/10/22,"300,000.00",3219853000000074,"300,000.00","300,000.00",0.00,"300,000.00",0.00
32199640002199700063,3219964000000002,1990/2/15,1991/12/25,"200,000.00",3219964000000067,"200,000.00","200,000.00",0.00,"200,000.00",0.00
32199600018199700379,3219960000000405,1992/10/8,1992/12/21,"60,000.00",3219960000000406,"60,000.00","60,000.00",0.00,"60,000.00",0.00
32198570016199700132,3219857000000047,1993/12/30,1994/6/30,"500,000.00",3219857000000048,"500,000.00","500,000.00",0.00,0.00,"500,000.00"
32059530016200000409,3219853000000020,2000/12/21,2001/12/20,"600,000.00",3219853000000129,"600,000.00","590,000.00",0.00,"590,000.00",0.00
32198400002199700318,3219840000000213,1991/12/25,1993/12/25,"700,000.00",3219840000000214,"700,000.00","107,000.00",0.00,"107,000.00",0.00
32199620016199700051,3219962000000044,1996/1/15,1996/2/8,"50,000.00",3219962000000046,"50,000.00","50,000.00",0.00,"50,000.00",0.00
32199640011199800383,3219964000000076,1998/4/28,1999/4/16,"250,000.00",3219964000000169,"250,000.00","219,000.00",0.00,"219,000.00",0.00
32199610011199700485,3219961001000219,1992/12/10,1993/6/9,"50,000.00",3219961001000220,"50,000.00","50,000.00",0.00,"50,000.00",0.00
32199640018199700302,3219964000000154,1993/11/12,1994/3/11,"440,000.00",3219964000000153,"440,000.00","440,000.00",0.00,"440,000.00",0.00
32199610016199700488,3219961001000223,1993/1/16,1993/7/15,"10,000.00",3219961001000224,"10,000.00","4,000.00",0.00,"4,000.00",0.00
32198500016199700100,3219850000000126,1991/2/1,1991/7/31,"50,000.00",3219850000000127,"50,000.00",0.00,0.00,0.00,0.00
32199600011199700262,3219960000000264,1993/3/5,1993/9/4,"30,000.00",3219960000000265,"30,000.00","30,000.00",0.00,"30,000.00",0.00
32198650016199700085,3219865000000091,1996/7/13,1997/1/13,"300,000.00",3219865000000025,"300,000.00",0.00,0.00,0.00,0.00
32198400016199700353,3219840000000252,1995/12/29,1996/6/29,"800,000.00",3219840000000255,"800,000.00","800,000.00",0.00,"800,000.00",0.00
32199610018199700549,3219961000000066,1994/10/7,1995/4/7,"200,000.00",3219961001000067,"200,000.00","200,000.00",0.00,"200,000.00",0.00
32199620011199700342,3219962000000199,1995/12/29,1996/5/31,"5,000.00",3219962000000200,"5,000.00","5,000.00",0.00,"5,000.00",0.00
32059530001200000204,3219853000000156,2000/10/31,2005/10/30,"30,000,000.00",3219853000000162,"30,000,000.00","30,000,000.00",0.00,0.00,0.00
32198570016199700089,3219857000000024,1997/12/31,1998/12/31,"300,000.00",3219857000000025,"300,000.00",0.00,0.00,0.00,0.00
32198730016199800079,3219873000000002,1998/7/1,1999/6/30,"10,000,000.00",3219873000000003,"10,000,000.00",0.00,0.00,0.00,0.00
32198510002199700037,3219851000000021,1992/3/30,2002/11/30,"110,000,000.00",3219851000000024,"110,000,000.00",0.00,0.00,0.00,0.00
32199620011199700434,3219962000000212,1994/11/21,1995/8/20,"150,000.00",3219962000000213,"150,000.00","150,000.00",0.00,"150,000.00",0.00
32198530016199700156,3219853000000121,1997/8/27,1998/2/26,"600,000.00",3219853000000026,"600,000.00","600,000.00",0.00,"600,000.00",0.00
32059420016200000001,3219842000000006,2000/8/24,2003/8/23,"34,000,000.00",3219842000000007,"34,000,000.00","24,000,000.00",0.00,0.00,0.00
32198500025200000659,3219850000000197,2000/7/28,2002/7/27,"500,000.00",3219850000000198,"500,000.00","145,720.00",0.00,0.00,0.00
32198410011199700024,3219841000000011,1997/12/17,1998/12/17,"2,400,000.00",3219841000000012,"2,400,000.00",0.00,0.00,0.00,0.00
32198530016199700066,3219853000000075,1996/12/31,1997/6/30,"500,000.00",3219853000000074,"500,000.00","500,000.00",0.00,"500,000.00",0.00
32198520016199700243,3219852000000126,1996/4/30,1997/4/30,"800,000.00",3219852000000120,"800,000.00",0.00,0.00,0.00,0.00
32199610011199700486,3219961001000219,1993/1/16,1993/5/15,"21,000.00",3219961001000220,"21,000.00","21,000.00",0.00,"21,000.00",0.00
32199600016199700342,3219960000000360,1995/3/6,1995/3/30,"100,000.00",3219960000000361,"100,000.00","100,000.00",0.00,"100,000.00",0.00
32198630018199700157,3219863000000015,1995/10/30,1996/4/30,"3,000,000.00",3219863000000019,"3,000,000.00",0.00,0.00,0.00,0.00
32199600016199700375,3219960000000403,1993/4/8,1993/7/8,"300,000.00",3219960000000402,"300,000.00",0.00,0.00,0.00,0.00
32199600018199700300,3219960000000315,1993/12/29,1994/6/30,"50,000.00",3219960000000316,"50,000.00","50,000.00",0.00,"50,000.00",0.00
32199600016199700271,3219960000000274,1996/4/4,1996/6/30,"100,000.00",3219960000000275,"100,000.00",0.00,0.00,0.00,0.00
32199600016199700230,3219960000000238,1995/7/13,1995/12/13,"200,000.00",3219960000000239,"200,000.00","123,000.00",0.00,"123,000.00",0.00
32199600016199700797,3219960000000183,1990/1/24,1990/3/31,"7,000.00",3219960000000184,"7,000.00","7,000.00",0.00,"7,000.00",0.00
32199640016199700043,3219964001000049,1996/1/17,1996/3/28,"40,000.00",3219964000000050,"40,000.00",0.00,0.00,0.00,0.00
32198570016199700132,3219857000000047,1993/12/30,1994/6/30,"500,000.00",3219857000000048,"500,000.00","500,000.00",0.00,0.00,"500,000.00"
32199600016199800818,3219960000000728,1998/12/30,1999/12/29,"200,000.00",3219960000000727,"200,000.00","200,000.00",0.00,"200,000.00",0.00
32198530016199800365,3219853001000056,1998/12/28,1999/12/27,"2,500,000.00",3219853000000133,"2,500,000.00",0.00,0.00,0.00,0.00
32198570016199700091,3219857000000028,1996/4/30,1997/4/30,"720,000.00",3219857000000029,"720,000.00","340,000.00",0.00,"340,000.00",0.00
32199620016199700069,3219962001000068,1995/10/23,1996/4/30,"94,000.00",3219962001000069,"94,000.00","94,000.00",0.00,"94,000.00",0.00
32199620016199700039,3219962001000036,1995/12/25,1996/5/25,"20,000.00",3219962000000034,"20,000.00","20,000.00",0.00,"20,000.00",0.00
32199620011199800888,3219962000000083,1998/12/31,1999/10/20,"350,000.00",3219962000000084,"350,000.00","350,000.00",0.00,"350,000.00",0.00
32199620002199700605,3219962001000261,1997/7/21,2000/12/10,"7,000,000.00",3219962000000262,"7,000,000.00",0.00,0.00,0.00,0.00
32198730016199800084,3219873000000002,1998/10/16,1999/10/15,"20,000,000.00",3219873000000003,"20,000,000.00",0.00,0.00,0.00,0.00
32199640016199700117,3219964001000117,1995/6/8,1996/6/8,"30,000.00",3219964000000118,"30,000.00","26,000.00",0.00,"26,000.00",0.00
32198730012199800107,3219873000000019,1998/4/28,1999/4/27,"3,500,000.00",3219873000000020,"3,500,000.00",0.00,0.00,0.00,0.00
32199620061199902108,3219962000000120,1996/7/22,1996/8/25,"382,000.00",3219962000000048,"382,000.00","150,000.00",0.00,"150,000.00",0.00
32199640016199700021,3219964001000021,1995/12/11,1996/7/11,"60,000.00",3219964001000022,"60,000.00","46,500.00",0.00,"46,500.00",0.00
32199610016199700229,3219961001000121,1993/1/6,1993/7/5,"20,000.00",3219961001000122,"20,000.00","20,000.00",0.00,"20,000.00",0.00
32199640016199700157,3219964000000150,1995/6/13,1996/1/13,"50,000.00",3219964000000002,"50,000.00","50,000.00",0.00,0.00,"50,000.00"
32199640016199700026,3219964001000029,1995/5/5,1995/11/25,"50,000.00",3219964000000030,"50,000.00",0.00,0.00,0.00,0.00
32199640018199700064,3219964001000026,1995/5/3,1995/12/30,"80,000.00",3219964001000068,"80,000.00","80,000.00",0.00,"80,000.00",0.00
32199640011199700203,3219964000000179,1996/9/6,1997/3/15,"360,000.00",3219964000000168,"360,000.00",0.00,0.00,0.00,0.00
32199640061199700306,3219964000000036,1996/7/4,1996/10/4,"500,000.00",3219964000000037,"500,000.00","200,000.00",0.00,"200,000.00",0.00
32198400001199700278,3219840000000173,1995/9/29,2000/9/29,"20,000,000.00",3219840000000381,"20,000,000.00",0.00,0.00,0.00,0.00
32199640016199700078,3219964000000079,1996/4/17,1996/11/17,"200,000.00",3219964000000042,"200,000.00","200,000.00",0.00,"200,000.00",0.00
32199640016199700106,3219964001000106,1995/8/9,1996/8/9,"40,000.00",3219964001000107,"40,000.00","40,000.00",0.00,"40,000.00",0.00
32199630011199700292,3219963000000144,1994/4/1,1994/10/3,"300,000.00",3219963000000053,"300,000.00","250,000.00",0.00,"250,000.00",0.00
32199640016199800322,3219964000000062,1998/2/27,1998/11/20,"400,000.00",3219964000000063,"400,000.00","350,000.00",0.00,"350,000.00",0.00
32199640016199700021,3219964001000021,1995/12/11,1996/7/11,"60,000.00",3219964001000022,"60,000.00","46,500.00",0.00,"46,500.00",0.00
32199630011199700122,3219963000000072,1995/12/29,1996/7/10,"220,000.00",3219963000000047,"220,000.00","220,000.00",0.00,"220,000.00",0.00
32199630011199700398,3219963001000031,1996/2/6,1996/8/10,"200,000.00",3219963000000017,"200,000.00",0.00,0.00,0.00,0.00
32199630011199700187,3219963000000044,1997/1/27,1997/7/30,"300,000.00",3219963000000043,"300,000.00",0.00,0.00,0.00,0.00
32199630011199700398,3219963001000031,1996/2/6,1996/8/10,"200,000.00",3219963000000017,"200,000.00",0.00,0.00,0.00,0.00
32199630018199700029,3219963000000019,1997/6/2,1998/1/20,"180,000.00",3219963000000020,"180,000.00","180,000.00",0.00,"180,000.00",0.00
32199630016199700283,3219963000000138,1995/8/4,1996/2/5,"200,000.00",3219963000000139,"200,000.00","200,000.00",0.00,"200,000.00",0.00
32199620016199700698,3219962000000150,1992/8/10,1992/9/8,"818,000.00",3219962000000304,"818,000.00","800,000.00",0.00,"800,000.00",0.00
32199620018199700063,3219962000000059,1995/12/28,1996/8/27,"4,550,000.00",3219962000000060,"4,550,000.00",0.00,0.00,0.00,0.00
32199620016199700035,3219962000000030,1995/12/26,1996/4/26,"10,000.00",3219962000000031,"10,000.00","10,000.00",0.00,"10,000.00",0.00
32199630011199700294,3219963000000144,1997/1/31,1997/4/30,"100,000.00",3219963000000147,"100,000.00","80,000.00",0.00,"80,000.00",0.00
32199630011199700115,3219963000000069,1995/10/23,1995/11/22,"200,000.00",3219963000000070,"200,000.00","200,000.00",0.00,"200,000.00",0.00
32199630018199700033,3219963000000024,1995/12/30,1996/7/3,"200,000.00",3219963000000025,"200,000.00","200,000.00",0.00,"200,000.00",0.00
32199620011199700077,3219962000000080,1992/1/28,1992/8/31,"10,500.00",3219962000000081,"10,500.00","10,500.00",0.00,"10,500.00",0.00
32199620018199700269,3219962000000117,1996/7/30,1997/4/21,"200,000.00",3219962000000126,"200,000.00","200,000.00",0.00,"200,000.00",0.00
32199620016199700069,3219962001000068,1995/10/23,1996/4/30,"94,000.00",3219962001000069,"94,000.00","94,000.00",0.00,"94,000.00",0.00
32199620016199700275,3219962000000122,1996/1/29,1996/4/30,"100,000.00",3219962000000096,"100,000.00","100,000.00",0.00,"100,000.00",0.00
32199620016199700698,3219962000000150,1992/8/10,1992/9/8,"818,000.00",3219962000000304,"818,000.00","800,000.00",0.00,"800,000.00",0.00
32199620016199700070,3219962001000070,1995/7/18,1995/10/17,"20,000.00",3219962001000071,"20,000.00","20,000.00",0.00,"20,000.00",0.00
32199620014199700430,3219962000000232,1995/6/10,1996/2/10,"141,729.60",3219962000000233,"141,729.60","140,000.00",0.00,"140,000.00",0.00
32199620018199700052,3219962000000047,1997/8/29,1998/6/18,"400,000.00",3219962000000048,"400,000.00","400,000.00",0.00,"400,000.00",0.00
32199620011199700078,3219962000000080,1991/10/4,1992/6/30,"2,000.00",3219962000000027,"2,000.00","2,000.00",0.00,"2,000.00",0.00
32199620014199700639,3219962000000286,1997/11/25,1998/11/5,"100,000.00",3219962000000287,"100,000.00","100,000.00",0.00,"100,000.00",0.00
32199620016199700075,3219962001000077,1994/3/26,1994/9/26,"50,000.00",3219962000000013,"50,000.00","50,000.00",0.00,"50,000.00",0.00
32199610016199700446,3219961001000175,1991/8/19,1991/12/20,"16,000.00",3219961001000170,"16,000.00","16,000.00",0.00,"16,000.00",0.00
32199610018199700547,3219961001000225,1993/2/4,1993/8/1,"50,000.00",3219961001000226,"50,000.00","50,000.00",0.00,"50,000.00",0.00
32059500025200100060,3205950000000026,2001/6/5,2003/6/4,"196,800.00",3219850000000195,"196,800.00","147,600.00",0.00,0.00,0.00
32199600018199700654,3219960000000708,1996/12/23,1997/9/30,"400,000.00",3219960000000429,"400,000.00","400,000.00",0.00,"400,000.00",0.00
32059500025200100036,3205950000000020,2001/4/9,2003/4/8,"115,200.00",3219850000000198,"115,200.00","76,800.00",0.00,0.00,0.00
32199640016199700114,3219964001000114,1996/1/18,1996/7/18,"20,000.00",3219964000000100,"20,000.00",0.00,0.00,0.00,0.00
32199610011199700561,3219961001000201,1996/5/22,1996/8/20,"150,000.00",3219961001000202,"150,000.00","150,000.00",0.00,"150,000.00",0.00
32199610016199700051,3219961000000016,1995/12/25,1996/12/24,"200,000.00",3219961000000017,"200,000.00",0.00,0.00,0.00,0.00
32199610016199700438,3219961001000157,1994/11/1,1995/11/1,"30,000.00",3219961001000184,"30,000.00","30,000.00",0.00,"30,000.00",0.00
32199610016199700057,3219961000000025,1996/12/23,1997/12/22,"600,000.00",3219961000000026,"600,000.00","600,000.00",0.00,"600,000.00",0.00
32199610016199700434,3219961001000142,1996/10/25,1997/10/21,"50,000.00",3219961000000155,"50,000.00","50,000.00",0.00,"50,000.00",0.00
32199620018199700612,3219962000000271,1995/12/29,1996/8/27,"200,000.00",3219962000000270,"200,000.00","200,000.00",0.00,"200,000.00",0.00
32199620016199902128,3219962000000344,1999/9/14,2000/9/14,"800,000.00",3219962000000173,"800,000.00",0.00,0.00,0.00,0.00
32198400016199700083,3219840000000006,1996/5/1,1997/5/1,"4,000,000.00",3219840000000044,"4,000,000.00",0.00,0.00,0.00,0.00
32198400016199700227,3219840000000122,1992/5/23,1993/5/23,"5,500,000.00",3219840000000121,"5,500,000.00",0.00,0.00,0.00,0.00
32199640016199700079,3219964000000079,1996/1/9,1997/1/9,"200,000.00",3219964000000042,"200,000.00","200,000.00",0.00,"200,000.00",0.00
32198400002199700362,3219840000000273,1988/4/7,1990/12/31,"360,000.00",3219840000000291,"360,000.00","360,000.00",0.00,0.00,"360,000.00"
32198400002199800579,3219840000000087,1998/3/23,2002/7/23,"16,800,000.00",3219840000000076,"16,800,000.00","16,800,000.00",0.00,0.00,0.00
32198400016199700335,3219840000000232,1997/12/5,1998/6/5,"2,700,000.00",3219840000000233,"2,700,000.00",0.00,0.00,0.00,0.00
32198400016199800607,3219840000000026,1998/4/27,1999/4/27,"3,000,000.00",3219840000000025,"3,000,000.00",0.00,0.00,0.00,0.00
32198400002199700334,3219840000000230,1992/9/30,1995/9/30,"19,600,000.00",3219840000000231,"19,600,000.00",0.00,0.00,0.00,0.00
32198400001199700238,3219840000000134,1991/10/17,1993/10/17,"1,000,000.00",3219840000000135,"1,000,000.00","970,000.00",0.00,"970,000.00",0.00
32198400002199700363,3219840000000274,1987/11/13,1992/11/12,"1,650,000.00",3219840000000284,"1,650,000.00","250,000.00",0.00,"250,000.00",0.00
32198400061199700429,3219840000000321,1997/9/19,1998/3/19,"3,000,000.00",3219840000000322,"3,000,000.00",0.00,0.00,0.00,0.00
32198400061199700175,3219840000000055,1997/7/24,1998/1/24,"4,000,000.00",3219840000000057,"4,000,000.00",0.00,0.00,0.00,0.00
32198400016199700143,3219840000000065,1997/12/26,1998/12/26,"8,000,000.00",3219840000000066,"8,000,000.00",0.00,0.00,0.00,0.00
32059520018200000190,3219852000000005,2000/12/20,2001/12/10,"2,450,000.00",3219852000000016,"2,450,000.00","2,450,000.00",0.00,"2,450,000.00",0.00
32198410011199700041,3219841000000023,1994/12/28,1995/12/27,"3,800,000.00",3219841000000024,"3,800,000.00",0.00,0.00,0.00,0.00
32198410013199700453,3219841000000244,1995/12/25,1996/6/25,"1,400,000.00",3219841000000245,"1,400,000.00","1,400,000.00",0.00,0.00,"1,400,000.00"
32198520049200001096,3219852000000029,2000/6/30,2001/6/30,"1,200,000.00",3219852000000030,"960,000.00",0.00,0.00,0.00,0.00
32198410011199700121,3219841000000119,1996/8/27,1997/2/22,"750,000.00",3219841000000120,"750,000.00","470,000.00",0.00,"470,000.00",0.00
32198410016199901589,3219841000000178,1999/12/17,2000/12/17,"3,000,000.00",3219841000000129,"3,000,000.00",0.00,0.00,0.00,0.00
32198410016199900966,3219841000000261,1999/5/21,1999/11/21,"2,000,000.00",3219841000000155,"2,000,000.00","2,000,000.00",0.00,"2,000,000.00",0.00
32198510001199700006,3219851000000004,1997/8/27,2002/8/26,"10,000,000.00",3219851000000005,"10,000,000.00","8,000,000.00","4,000,000.00",0.00,0.00
32198510002199700267,3219851000000083,1993/5/13,1994/5/10,"2,000,000.00",3219851000000021,"2,000,000.00",0.00,0.00,0.00,0.00
32198510002199700269,3219851000000084,1988/12/13,1993/12/31,"2,000,000.00",3219851000000085,"2,000,000.00",0.00,0.00,0.00,0.00
32198510002199700243,3219851000000059,1996/4/30,2001/4/30,"14,000,000.00",3219851000000070,"14,000,000.00",0.00,0.00,0.00,0.00
32198520061199700185,3219852000000080,1997/8/12,1998/2/11,"5,500,000.00",3219852000000081,"5,500,000.00","1,190,000.00",0.00,"1,190,000.00",0.00
32198510018199800363,3219851000000019,1998/3/24,1999/3/23,"1,000,000.00",3219851000000036,"1,000,000.00","1,000,000.00",0.00,"1,000,000.00",0.00
32198510002199700261,3219851000000078,1992/4/15,1997/4/15,"2,000,000.00",3219851000000079,"2,000,000.00",0.00,0.00,0.00,0.00
32198520016199700186,3219852000000082,1997/10/31,1998/6/20,"6,800,000.00",3219852000000083,"6,800,000.00","6,516,250.00",0.00,"6,516,250.00",0.00
32199600012199700413,3219960000000447,1995/11/15,1996/5/15,"200,000.00",3219960000000443,"200,000.00","200,000.00",0.00,"200,000.00",0.00
32199600016199800818,3219960000000728,1998/12/30,1999/12/29,"200,000.00",3219960000000727,"200,000.00","200,000.00",0.00,"200,000.00",0.00
32198520061199800283,3219852000000011,1998/8/21,1998/12/20,"4,000,000.00",3219852000000012,"4,000,000.00",0.00,0.00,0.00,0.00
32198520016199700222,3219852000000108,1997/4/24,1998/4/23,"550,000.00",3219852000000109,"550,000.00","550,000.00",0.00,"550,000.00",0.00
32199600016199700475,3219960000000518,1993/6/1,1993/6/30,"150,000.00",3219960000000519,"150,000.00","135,000.00",0.00,"135,000.00",0.00
32199600016199700444,3219960000000478,1992/7/3,1992/12/20,"20,000.00",3219960000000479,"20,000.00","20,000.00",0.00,"20,000.00",0.00
32198530016199901111,3219853000000115,1999/8/6,2000/8/5,"20,000,000.00",3219853000000014,"20,000,000.00",0.00,0.00,0.00,0.00
32198530011199700120,3219853000000123,1997/4/4,1998/4/3,"500,000.00",3219853000000124,"500,000.00","60,000.00",0.00,"60,000.00",0.00
32198530012199800650,3219853000000103,1998/11/25,2000/11/24,"2,000,000.00",3219853000000049,"2,000,000.00",0.00,0.00,0.00,0.00
32198530016199700066,3219853000000075,1996/12/31,1997/6/30,"500,000.00",3219853000000074,"500,000.00","500,000.00",0.00,"500,000.00",0.00
32198400002199700313,3219840000000208,1995/12/20,2000/12/19,"14,000,000.00",3219840000000209,"14,000,000.00",0.00,0.00,0.00,0.00
32198530016199700026,3219853001000030,1994/5/6,1994/11/5,"150,000.00",3219853001000031,"150,000.00","50,000.00",0.00,"50,000.00",0.00
32198530016199700112,3219853000000117,1995/9/25,1996/9/24,"7,000,000.00",3219853001000119,"7,000,000.00",0.00,0.00,0.00,0.00
32198540001199700077,3219854000000034,1997/10/31,2005/10/30,"60,000,000.00",3219854000000046,"60,000,000.00",0.00,0.00,0.00,0.00
32198540001199700070,3219854000000032,1994/3/18,2001/3/17,"122,850,000.00",3219854000000007,"122,850,000.00",0.00,0.00,0.00,0.00
32198540001199700105,3219854000000032,1996/6/4,2005/6/3,"40,000,000.00",3219854000000045,"40,000,000.00",0.00,0.00,0.00,0.00
32198560016199700024,3219856000000030,1996/12/10,1997/11/10,"500,000.00",3219856000000031,"500,000.00","450,000.00",0.00,"450,000.00",0.00
32059630011200000067,3219963000000035,2000/11/15,2001/11/14,"2,000,000.00",3219963000000042,"2,000,000.00",0.00,0.00,0.00,0.00
32198570016199700025,3219857000000016,1996/2/14,1996/6/14,"100,000.00",3219857000000017,"100,000.00",0.00,0.00,0.00,0.00
32198570016199700130,3219857000000047,1995/6/9,1995/11/9,"300,000.00",3219857000000048,"300,000.00","300,000.00",0.00,0.00,"300,000.00"
32198650016199700058,3219865000000055,1995/6/5,1995/8/5,"200,000.00",3219865000000056,"200,000.00",0.00,0.00,0.00,0.00
32198570016199700083,3219857000000006,1996/2/29,1996/6/29,"500,000.00",3219857000000022,"500,000.00",0.00,0.00,0.00,0.00
32198510016199900518,3219851000000060,1999/6/30,2002/6/29,"50,000,000.00",3219851000000070,"50,000,000.00","50,000,000.00",0.00,0.00,0.00
32198730016199800076,3219873000000002,1998/5/27,1999/5/26,"10,000,000.00",3219873000000003,"10,000,000.00",0.00,0.00,0.00,0.00
32198650016199700072,3219865000000074,1995/11/24,1996/5/24,"500,000.00",3219865000000075,"500,000.00",0.00,0.00,0.00,0.00
32199600016199700126,3219960000000132,1993/12/14,1994/6/21,"50,000.00",3219960000000133,"50,000.00","50,000.00",0.00,"50,000.00",0.00
32198570016199700009,3219857000000004,1995/7/10,1995/12/10,"500,000.00",3219857000000006,"500,000.00",0.00,0.00,0.00,0.00
32198650016199700028,3219865000000028,1996/12/31,1997/12/31,"1,000,000.00",3219865000000026,"1,000,000.00",0.00,0.00,0.00,0.00
32198500002199700072,3219850000000102,1987/7/1,1989/12/1,"854,000.00",3219850000000029,"854,000.00",0.00,0.00,0.00,0.00
